CAN Message; 0x62:00298fb27e7d1286
1739209677.954972;-38.13080360867914
1739209677.9549732;-45.120503652039325
1739209677.9549742;-38.13080360867914
1739209677.9549754;-38.13080360867914
1739209677.9549763;-45.120503652039325
1739209677.9549775;-45.120503652039325
1739209677.9549785;-38.13080360867914
1739209677.9549797;-45.120503652039325
1739209677.9549806;-45.120503652039325
1739209677.9549818;-35.57807855764607
1739209677.9549828;-35.57807855764607
1739209677.954984;-45.120503652039325
1739209677.954985;-45.120503652039325
1739209677.954986;-45.120503652039325
1739209677.954987;-28.992665084841942
1739209677.9549882;-45.120503652039325
1739209677.9549892;-38.13080360867914
1739209677.9549904;-38.13080360867914
1739209677.9549913;-38.13080360867914
1739209677.9549925;-38.13080360867914
1739209677.9549935;-38.13080360867914
1739209677.9549947;-38.13080360867914
1739209677.9549956;-45.120503652039325
1739209677.9549968;-45.120503652039325
1739209677.9549978;-38.13080360867914
1739209677.954999;-38.13080360867914
1739209677.955;-45.120503652039325
1739209677.955001;-35.57807855764607
1739209677.955002;-38.13080360867914
1739209677.9550033;-45.120503652039325
1739209677.9550042;-38.13080360867914
1739209677.9550054;-45.120503652039325
1739209677.9550064;-45.120503652039325
1739209677.9550076;-38.13080360867914
1739209677.9550085;-38.13080360867914
1739209677.9550097;-38.13080360867914
1739209677.9550107;-33.981070128970906
1739209677.9550118;-45.120503652039325
1739209677.9550128;-45.120503652039325
1739209677.955014;-28.21854285175415
1739209677.9550152;-33.981070128970906
1739209677.9550161;-45.120503652039325
1739209677.9550173;-38.13080360867914
1739209677.9550183;-45.120503652039325
1739209677.9550195;-45.120503652039325
1739209677.9550204;-45.120503652039325
1739209677.9550216;-29.438486411369347
1739209677.9550226;-38.13080360867914
1739209677.9550238;-38.13080360867914
1739209677.9550247;-45.120503652039325
1739209677.955026;-38.13080360867914
1739209677.9550269;-45.120503652039325
1739209677.955028;-45.120503652039325
1739209677.955029;-38.13080360867914
1739209677.9550302;-33.981070128970906
1739209677.9550312;-38.13080360867914
1739209677.9550323;-45.120503652039325
1739209677.9550333;-38.13080360867914
1739209677.9550345;-38.13080360867914
1739209677.9550354;-38.13080360867914
1739209677.9550366;-45.120503652039325
1739209677.9550376;-45.120503652039325
1739209677.9550388;-33.981070128970906
1739209677.9550397;-45.120503652039325
1739209677.955041;-45.120503652039325
1739209677.955042;-45.120503652039325
1739209677.955043;-45.120503652039325
1739209677.955044;-45.120503652039325
1739209677.9550452;-38.13080360867914
1739209677.9550462;-45.120503652039325
1739209677.9550474;-31.141103565318915
1739209677.9550483;-33.981070128970906
1739209677.9550495;-45.120503652039325
1739209677.9550505;-45.120503652039325
1739209677.9550517;-38.13080360867914
1739209677.9550526;-38.13080360867914
1739209677.9550538;-45.120503652039325
1739209677.9550548;-45.120503652039325
1739209677.955056;-38.13080360867914
1739209677.955057;-33.981070128970906
1739209677.955058;-45.120503652039325
1739209677.955059;-35.57807855764607
1739209677.9550602;-38.13080360867914
1739209677.9550614;-45.120503652039325
1739209677.9550624;-35.57807855764607
1739209677.9550636;-45.120503652039325
1739209677.9550645;-31.141103565318915
1739209677.9550657;-31.141103565318915
1739209677.9550667;-45.120503652039325
1739209677.9550679;-45.120503652039325
1739209677.9550688;-35.57807855764607
1739209677.95507;-38.13080360867914
1739209677.955071;-45.120503652039325
1739209677.9550722;-38.13080360867914
1739209677.955073;-33.981070128970906
1739209677.9550743;-38.13080360867914
1739209677.9550753;-38.13080360867914
1739209677.9550765;-45.120503652039325
1739209677.9550774;-45.120503652039325
1739209677.9550786;-35.57807855764607
1739209677.9550796;-38.13080360867914
1739209677.9550807;-45.120503652039325
1739209677.9550817;-45.120503652039325
1739209677.955083;-45.120503652039325
1739209677.9550838;-45.120503652039325
1739209677.955085;-35.57807855764607
1739209677.955086;-45.120503652039325
1739209677.9550872;-38.13080360867914
1739209677.9550881;-38.13080360867914
1739209677.9550893;-45.120503652039325
1739209677.9550903;-38.13080360867914
1739209677.9550915;-33.981070128970906
1739209677.9550924;-45.120503652039325
1739209677.9550936;-38.13080360867914
1739209677.9550946;-35.57807855764607
1739209677.9550958;-45.120503652039325
1739209677.9550967;-38.13080360867914
1739209677.955098;-45.120503652039325
1739209677.9550989;-45.120503652039325
1739209677.9551;-38.13080360867914
1739209677.955101;-35.57807855764607
1739209677.9551022;-38.13080360867914
1739209677.9551032;-45.120503652039325
1739209677.9551044;-35.57807855764607
1739209677.9551053;-32.816014438256545
1739209677.9551065;-45.120503652039325
1739209677.9574246;-38.13080360867914
1739209677.9574282;-33.981070128970906
1739209677.957432;-45.120503652039325
1739209677.9574356;-38.13080360867914
1739209677.9574392;-38.13080360867914
1739209677.9574428;-38.13080360867914
1739209677.9574463;-33.981070128970906
1739209677.95745;-45.120503652039325
1739209677.9574537;-45.120503652039325
1739209677.9574573;-38.13080360867914
1739209677.9574609;-38.13080360867914
1739209677.9574645;-45.120503652039325
1739209677.957468;-45.120503652039325
1739209677.9574716;-38.13080360867914
1739209677.9574754;-38.13080360867914
1739209677.957479;-45.120503652039325
1739209677.9574826;-33.981070128970906
1739209677.9574862;-33.981070128970906
1739209677.9574897;-45.120503652039325
1739209677.9574935;-38.13080360867914
1739209677.9574971;-38.13080360867914
1739209677.9575007;-38.13080360867914
1739209677.9575043;-38.13080360867914
1739209677.9575078;-45.120503652039325
1739209677.9575114;-38.13080360867914
1739209677.9575152;-38.13080360867914
1739209677.9575188;-45.120503652039325
1739209677.9575224;-45.120503652039325
1739209677.957526;-45.120503652039325
1739209677.9575295;-45.120503652039325
1739209677.9575331;-38.13080360867914
1739209677.957537;-38.13080360867914
1739209677.9575405;-38.13080360867914
1739209677.957544;-35.57807855764607
1739209677.9575477;-38.13080360867914
1739209677.9575512;-45.120503652039325
1739209677.9575548;-38.13080360867914
1739209677.9575586;-38.13080360867914
1739209677.9575622;-45.120503652039325
1739209677.9575658;-45.120503652039325
1739209677.9575694;-45.120503652039325
1739209677.957573;-38.13080360867914
1739209677.9575765;-38.13080360867914
1739209677.9575803;-45.120503652039325
1739209677.957584;-45.120503652039325
1739209677.9575875;-38.13080360867914
1739209677.957591;-38.13080360867914
1739209677.9575946;-38.13080360867914
1739209677.9575982;-33.981070128970906
1739209677.957602;-33.981070128970906
1739209677.9576056;-38.13080360867914
1739209677.9576092;-45.120503652039325
1739209677.9576128;-38.13080360867914
1739209677.9576163;-38.13080360867914
1739209677.95762;-38.13080360867914
1739209677.9576237;-45.120503652039325
1739209677.9576273;-45.120503652039325
1739209677.9576309;-38.13080360867914
1739209677.9576344;-38.13080360867914
1739209677.957638;-45.120503652039325
1739209677.9576416;-45.120503652039325
1739209677.9576454;-35.57807855764607
1739209677.957649;-38.13080360867914
1739209677.9576526;-38.13080360867914
1739209677.9576561;-45.120503652039325
1739209677.9576597;-45.120503652039325
1739209677.9576633;-38.13080360867914
1739209677.957667;-45.120503652039325
1739209677.9576707;-33.981070128970906
1739209677.9576743;-33.981070128970906
1739209677.9576778;-33.981070128970906
1739209677.9576814;-45.120503652039325
1739209677.957685;-45.120503652039325
1739209677.9576888;-32.816014438256545
1739209677.9576924;-38.13080360867914
1739209677.957696;-45.120503652039325
1739209677.9576995;-45.120503652039325
1739209677.957703;-45.120503652039325
1739209677.9577067;-45.120503652039325
1739209677.9577105;-45.120503652039325
1739209677.957714;-45.120503652039325
1739209677.9577177;-45.120503652039325
1739209677.9577212;-33.981070128970906
1739209677.9577248;-38.13080360867914
1739209677.9577284;-33.981070128970906
1739209677.9577322;-38.13080360867914
1739209677.9577358;-33.981070128970906
1739209677.9577394;-45.120503652039325
1739209677.957743;-33.981070128970906
1739209677.9577465;-25.62660358559016
1739209677.95775;-38.13080360867914
1739209677.957754;-45.120503652039325
1739209677.9577575;-38.13080360867914
1739209677.957761;-35.57807855764607
1739209677.9577646;-38.13080360867914
1739209677.9577682;-38.13080360867914
1739209677.957772;-45.120503652039325
1739209677.9577756;-33.981070128970956
1739209677.9577792;-45.120503652039325
1739209677.9577827;-38.13080360867914
1739209677.9577863;-45.120503652039325
1739209677.95779;-45.120503652039325
1739209677.9577937;-45.120503652039325
1739209677.9577973;-45.120503652039325
1739209677.9578009;-38.13080360867914
1739209677.9578044;-30.49652367304973
1739209677.957808;-38.13080360867914
1739209677.9578116;-33.981070128970906
1739209677.9578154;-38.13080360867914
1739209677.957819;-38.13080360867914
1739209677.9578226;-38.13080360867914
1739209677.9578261;-30.49652367304973
1739209677.9578297;-38.13080360867914
1739209677.9578333;-38.13080360867914
1739209677.957837;-38.13080360867914
1739209677.9578407;-38.13080360867914
1739209677.9578443;-38.13080360867914
1739209677.9578478;-38.13080360867914
1739209677.9578514;-38.13080360867914
1739209677.957855;-35.57807855764607
1739209677.9578588;-32.816014438256545
1739209677.9578624;-45.120503652039325
1739209677.957866;-45.120503652039325
1739209677.9578695;-35.57807855764607
1739209677.957873;-38.13080360867914
1739209677.9578767;-45.120503652039325
1739209677.9578805;-38.13080360867914
1739209677.957884;-45.120503652039325
1739209677.9578876;-38.13080360867914
1739209677.9578912;-28.21854285175415
1739209677.9578948;-35.57807855764607
1739209677.9578984;-45.120503652039325
1739209677.9579022;-38.13080360867914
1739209677.9579058;-35.57807855764607
1739209677.9579093;-45.120503652039325
1739209677.957913;-45.120503652039325
1739209677.9579165;-38.13080360867914
1739209677.95792;-45.120503652039325
1739209677.957924;-45.120503652039325
1739209677.9579275;-38.13080360867914
1739209677.957931;-45.120503652039325
1739209677.9579346;-45.120503652039325
1739209677.9579382;-38.13080360867914
1739209677.9579418;-45.120503652039325
1739209677.9579456;-45.120503652039325
1739209677.9579492;-32.816014438256545
1739209677.9579527;-35.57807855764607
1739209677.9579563;-45.120503652039325
1739209677.95796;-38.13080360867914
1739209677.9579635;-38.13080360867914
1739209677.9579673;-45.120503652039325
1739209677.9579709;-38.13080360867914
1739209677.9579744;-38.13080360867914
1739209677.957978;-38.13080360867914
1739209677.9579816;-33.981070128970906
1739209677.9579852;-45.120503652039325
1739209677.957989;-45.120503652039325
1739209677.9579926;-35.57807855764607
1739209677.9579961;-38.13080360867914
1739209677.9579997;-45.120503652039325
1739209677.9580033;-35.57807855764607
1739209677.9580069;-45.120503652039325
1739209677.9580107;-45.120503652039325
1739209677.9580142;-38.13080360867914
1739209677.9580178;-38.13080360867914
1739209677.9580214;-45.120503652039325
1739209677.958025;-38.13080360867914
1739209677.9580288;-45.120503652039325
1739209677.9580324;-38.13080360867914
1739209677.958036;-38.13080360867914
1739209677.9580395;-33.981070128970906
1739209677.958043;-45.120503652039325
1739209677.9580467;-45.120503652039325
1739209677.9580505;-45.120503652039325
1739209677.958054;-45.120503652039325
1739209677.9580576;-45.120503652039325
1739209677.9580612;-45.120503652039325
1739209677.9580648;-31.141103565318893
1739209677.9580684;-33.981070128970906
1739209677.9580722;-38.13080360867914
1739209677.9580758;-45.120503652039325
1739209677.9580793;-32.816014438256545
1739209677.958083;-32.816014438256545
1739209677.9580865;-38.13080360867914
1739209677.95809;-38.13080360867914
1739209677.958094;-45.120503652039325
1739209677.9580975;-33.981070128970906
1739209677.958101;-35.57807855764607
1739209677.9581046;-38.13080360867914
1739209677.9581082;-45.120503652039325
1739209677.9581118;-45.120503652039325
1739209677.9581156;-38.13080360867914
1739209677.9581192;-38.13080360867914
1739209677.9581227;-45.120503652039325
1739209677.9581263;-33.981070128970906
1739209677.95813;-38.13080360867914
1739209677.9581335;-38.13080360867914
1739209677.9581373;-45.120503652039325
1739209677.9581409;-33.981070128970906
1739209677.9581444;-38.13080360867914
1739209677.958148;-45.120503652039325
1739209677.9581516;-45.120503652039325
1739209677.9581552;-33.981070128970906
1739209677.958159;-45.120503652039325
1739209677.9581625;-45.120503652039325
1739209677.9581661;-45.120503652039325
1739209677.9581697;-45.120503652039325
1739209677.9581733;-38.13080360867914
1739209677.9581769;-45.120503652039325
1739209677.9581807;-38.13080360867914
1739209677.9581842;-31.141103565318915
1739209677.9581878;-31.141103565318915
1739209677.9581914;-38.13080360867914
1739209677.958195;-45.120503652039325
1739209677.9588113;-38.13080360867914
1739209677.958813;-45.120503652039325
1739209677.9588144;-45.120503652039325
1739209677.958816;-35.57807855764607
1739209677.9588175;-27.267205301931607
1739209677.958819;-38.13080360867914
1739209677.9588206;-45.120503652039325
1739209677.958822;-45.120503652039325
1739209677.9588237;-33.981070128970906
1739209677.958825;-45.120503652039325
1739209677.9588268;-45.120503652039325
1739209677.9588282;-38.13080360867914
1739209677.9588296;-33.981070128970906
1739209677.9588313;-38.13080360867914
1739209677.9588327;-45.120503652039325
1739209677.9588344;-38.13080360867914
1739209677.9588358;-38.13080360867914
1739209677.9588373;-45.120503652039325
1739209677.958839;-38.13080360867914
1739209677.9588404;-38.13080360867914
1739209677.958842;-33.981070128970906
1739209677.9588435;-38.13080360867914
1739209677.958845;-45.120503652039325
1739209677.9588466;-45.120503652039325
1739209677.958848;-38.13080360867914
1739209677.9588497;-38.13080360867914
1739209677.958851;-38.13080360867914
1739209677.9588528;-38.13080360867914
1739209677.9588542;-45.120503652039325
1739209677.9588556;-45.120503652039325
1739209677.9588573;-38.13080360867914
1739209677.9588587;-45.120503652039325
1739209677.9588604;-45.120503652039325
1739209677.9588618;-45.120503652039325
1739209677.9588633;-38.13080360867914
1739209677.958865;-30.49652367304973
1739209677.9588664;-33.981070128970906
1739209677.958868;-32.816014438256545
1739209677.9588695;-35.57807855764607
1739209677.958871;-45.120503652039325
1739209677.9588726;-38.13080360867914
1739209677.958874;-45.120503652039325
1739209677.9588757;-33.981070128970906
1739209677.958877;-38.13080360867914
1739209677.9588788;-35.57807855764607
1739209677.9588802;-38.13080360867914
1739209677.9588816;-35.57807855764607
1739209677.9588833;-45.120503652039325
1739209677.9588847;-45.120503652039325
1739209677.9588864;-31.141103565318893
1739209677.9588878;-45.120503652039325
1739209677.9588892;-45.120503652039325
1739209677.958891;-31.141103565318915
1739209677.9588923;-31.141103565318915
1739209677.958894;-38.13080360867914
1739209677.9588954;-45.120503652039325
1739209677.9588969;-38.13080360867914
1739209677.9588985;-38.13080360867914
1739209677.9589;-33.981070128970906
1739209677.9589016;-45.120503652039325
1739209677.958903;-45.120503652039325
1739209677.9589045;-38.13080360867914
1739209677.9589062;-33.981070128970906
1739209677.9589076;-45.120503652039325
1739209677.9589093;-38.13080360867914
1739209677.9589107;-32.816014438256545
1739209677.9589124;-38.13080360867914
1739209677.9589138;-45.120503652039325
1739209677.9589152;-38.13080360867914
1739209677.958917;-38.13080360867914
1739209677.9589183;-35.57807855764607
1739209677.95892;-45.120503652039325
1739209677.9589214;-45.120503652039325
1739209677.9589229;-38.13080360867914
1739209677.9589245;-38.13080360867914
1739209677.958926;-45.120503652039325
1739209677.9589276;-45.120503652039325
1739209677.958929;-35.57807855764607
1739209677.9589305;-38.13080360867914
1739209677.9589322;-45.120503652039325
1739209677.9589336;-38.13080360867914
1739209677.9589353;-38.13080360867914
1739209677.9589367;-45.120503652039325
1739209677.9589384;-45.120503652039325
1739209677.9589398;-45.120503652039325
1739209677.9589412;-45.120503652039325
1739209677.958943;-38.13080360867914
1739209677.9589443;-45.120503652039325
1739209677.958946;-45.120503652039325
1739209677.9589474;-38.13080360867914
1739209677.9589489;-38.13080360867914
1739209677.9589505;-45.120503652039325
1739209677.958952;-38.13080360867914
1739209677.9589536;-33.981070128970906
1739209677.958955;-45.120503652039325
1739209677.9589565;-45.120503652039325
1739209677.9589581;-45.120503652039325
1739209677.9589596;-45.120503652039325
1739209677.9589612;-45.120503652039325
1739209677.9589627;-38.13080360867914
1739209677.9589643;-45.120503652039325
1739209677.9589658;-45.120503652039325
1739209677.9589672;-45.120503652039325
1739209677.9589689;-35.57807855764607
1739209677.9589703;-35.57807855764607
1739209677.958972;-38.13080360867914
1739209677.9589734;-38.13080360867914
1739209677.9589748;-45.120503652039325
1739209677.9589765;-45.120503652039325
1739209677.958978;-35.57807855764607
1739209677.9589796;-35.57807855764607
1739209677.958981;-45.120503652039325
1739209677.9589825;-45.120503652039325
1739209677.9589841;-38.13080360867914
1739209677.9589856;-38.13080360867914
1739209677.9589872;-38.13080360867914
1739209677.9589887;-38.13080360867914
1739209677.9589903;-45.120503652039325
1739209677.9589918;-45.120503652039325
1739209677.9589932;-45.120503652039325
1739209677.9589949;-38.13080360867914
1739209677.9589963;-38.13080360867914
1739209677.958998;-45.120503652039325
1739209677.9589994;-38.13080360867914
1739209677.9590008;-38.13080360867914
1739209677.9590025;-32.816014438256545
1739209677.959004;-32.816014438256545
1739209677.9590056;-45.120503652039325
1739209677.959007;-45.120503652039325
1739209677.9590085;-35.57807855764607
1739209677.9590101;-35.57807855764607
1739209677.9590116;-45.120503652039325
1739209677.9590132;-45.120503652039325
1739209677.9590147;-45.120503652039325
1739209677.9590163;-38.13080360867914
1739209677.9590178;-35.57807855764607
1739209677.9590192;-45.120503652039325
1739209677.9590209;-45.120503652039325
1739209677.9590223;-45.120503652039325
1739209677.959024;-45.120503652039325
1739209677.9590254;-45.120503652039325
1739209677.9590268;-45.120503652039325
1739209677.9590285;-35.57807855764607
1739209677.95903;-33.981070128970906
1739209677.9590316;-45.120503652039325
1739209677.959033;-45.120503652039325
1739209677.9590344;-38.13080360867914
1739209677.959036;-45.120503652039325
1739209677.9590375;-38.13080360867914
1739209677.9590392;-33.981070128970906
1739209677.9590406;-30.49652367304973
1739209677.959042;-38.13080360867914
1739209677.9590437;-38.13080360867914
1739209677.9590452;-45.120503652039325
1739209677.9590468;-38.13080360867914
1739209677.9590483;-45.120503652039325
1739209677.95905;-38.13080360867914
1739209677.9590514;-45.120503652039325
1739209677.9590528;-32.81601443825658
1739209677.9590545;-38.13080360867914
1739209677.959056;-35.57807855764607
1739209677.9590576;-38.13080360867914
1739209677.959059;-45.120503652039325
1739209677.9590604;-32.816014438256545
1739209677.959062;-38.13080360867914
1739209677.9590635;-33.981070128970906
1739209677.9590652;-27.267205301931607
1739209677.9590666;-45.120503652039325
1739209677.959068;-45.120503652039325
1739209677.9590697;-45.120503652039325
1739209677.9590712;-35.57807855764607
1739209677.9590728;-35.57807855764607
1739209677.9590743;-35.57807855764607
1739209677.959076;-38.13080360867914
1739209677.9590774;-32.81601443825658
1739209677.9590788;-45.120503652039325
1739209677.9590805;-33.981070128970906
1739209677.959082;-45.120503652039325
1739209677.9590836;-45.120503652039325
1739209677.959085;-45.120503652039325
1739209677.9590864;-45.120503652039325
1739209677.959088;-45.120503652039325
1739209677.9590895;-28.992665084841942
1739209677.9590912;-38.13080360867914
1739209677.9590926;-45.120503652039325
1739209677.959094;-45.120503652039325
1739209677.9590957;-38.13080360867914
1739209677.9590971;-45.120503652039325
1739209677.9590988;-45.120503652039325
1739209677.9591002;-45.120503652039325
1739209677.959102;-38.13080360867914
1739209677.9591033;-38.13080360867914
1739209677.9591048;-38.13080360867914
1739209677.9591064;-45.120503652039325
1739209677.9591079;-38.13080360867914
1739209677.9591095;-38.13080360867914
1739209677.959111;-33.981070128970906
1739209677.9591124;-45.120503652039325
1739209677.959114;-45.120503652039325
1739209677.9591155;-45.120503652039325
1739209677.9591172;-45.120503652039325
1739209677.9591186;-38.13080360867914
1739209677.95912;-38.13080360867914
1739209677.9591217;-45.120503652039325
1739209677.9591231;-38.13080360867914
1739209677.9591248;-45.120503652039325
1739209677.9591262;-33.981070128970906
1739209677.959128;-38.13080360867914
1739209677.9591293;-38.13080360867914
1739209677.9591308;-45.120503652039325
1739209677.9591324;-38.13080360867914
1739209677.9591339;-45.120503652039325
1739209677.9591355;-38.13080360867914
1739209677.959137;-38.13080360867914
1739209677.9581985;-33.981070128970906
1739209677.9582024;-45.120503652039325
1739209677.958206;-33.981070128970906
1739209677.9582095;-45.120503652039325
1739209677.958213;-38.13080360867914
1739209677.9582167;-38.13080360867914
1739209677.9582202;-38.13080360867914
1739209677.958224;-45.120503652039325
1739209677.9582276;-33.981070128970906
1739209677.9582312;-45.120503652039325
1739209677.9582348;-38.13080360867914
1739209677.9582384;-45.120503652039325
1739209677.958242;-45.120503652039325
1739209677.9582458;-38.13080360867914
1739209677.9582493;-38.13080360867914
1739209677.958253;-38.13080360867914
1739209677.9582565;-38.13080360867914
1739209677.95826;-45.120503652039325
1739209677.9582636;-45.120503652039325
1739209677.9582675;-45.120503652039325
1739209677.958271;-31.141103565318915
1739209677.9582746;-28.992665084841942
1739209677.9582782;-45.120503652039325
1739209677.9582818;-45.120503652039325
1739209677.9582856;-38.13080360867914
1739209677.9582891;-38.13080360867914
1739209677.9582927;-45.120503652039325
1739209677.9582963;-38.13080360867914
1739209677.9582999;-32.816014438256545
1739209677.9583035;-33.981070128970906
1739209677.9583073;-33.981070128970906
1739209677.9583108;-38.13080360867914
1739209677.9583144;-45.120503652039325
1739209677.958318;-38.13080360867914
1739209677.9583216;-38.13080360867914
1739209677.9583251;-38.13080360867914
1739209677.958329;-33.981070128970906
1739209677.9583325;-31.141103565318915
1739209677.958336;-38.13080360867914
1739209677.9583397;-45.120503652039325
1739209677.9583433;-33.981070128970906
1739209677.9583468;-45.120503652039325
1739209677.9583507;-45.120503652039325
1739209677.9583542;-45.120503652039325
1739209677.9583578;-45.120503652039325
1739209677.9583614;-38.13080360867914
1739209677.958365;-38.13080360867914
1739209677.9583685;-45.120503652039325
1739209677.9583724;-38.13080360867914
1739209677.958376;-45.120503652039325
1739209677.9583795;-45.120503652039325
1739209677.958383;-45.120503652039325
1739209677.9583867;-45.120503652039325
1739209677.9583902;-38.13080360867914
1739209677.958394;-38.13080360867914
1739209677.9583976;-45.120503652039325
1739209677.9584012;-45.120503652039325
1739209677.9584048;-45.120503652039325
1739209677.9584084;-38.13080360867914
1739209677.958412;-45.120503652039325
1739209677.9584157;-38.13080360867914
1739209677.9584193;-27.267205301931607
1739209677.958423;-38.13080360867914
1739209677.9584265;-38.13080360867914
1739209677.95843;-38.13080360867914
1739209677.9584336;-33.981070128970906
1739209677.9584374;-45.120503652039325
1739209677.958441;-45.120503652039325
1739209677.9584446;-38.13080360867914
1739209677.9584482;-33.981070128970956
1739209677.9584517;-45.120503652039325
1739209677.9584553;-45.120503652039325
1739209677.9584591;-38.13080360867914
1739209677.9584627;-45.120503652039325
1739209677.9584663;-33.981070128970906
1739209677.9584699;-38.13080360867914
1739209677.9584734;-35.57807855764607
1739209677.958477;-28.58837851428586
1739209677.9584808;-45.120503652039325
1739209677.9584844;-45.120503652039325
1739209677.958488;-38.13080360867914
1739209677.9584916;-45.120503652039325
1739209677.9584951;-38.13080360867914
1739209677.9584987;-33.981070128970906
1739209677.9585025;-45.120503652039325
1739209677.958506;-45.120503652039325
1739209677.9585097;-38.13080360867914
1739209677.9585133;-38.13080360867914
1739209677.9585168;-33.981070128970906
1739209677.9585204;-45.120503652039325
1739209677.9585242;-45.120503652039325
1739209677.9585278;-35.57807855764607
1739209677.9585314;-38.13080360867914
1739209677.958535;-45.120503652039325
1739209677.9585385;-38.13080360867914
1739209677.958542;-35.57807855764607
1739209677.958546;-38.13080360867914
1739209677.9585495;-38.13080360867914
1739209677.958553;-38.13080360867914
1739209677.9585567;-45.120503652039325
1739209677.9585602;-45.120503652039325
1739209677.958564;-38.13080360867914
1739209677.9585676;-38.13080360867914
1739209677.9585712;-45.120503652039325
1739209677.9585748;-38.13080360867914
1739209677.9585783;-38.13080360867914
1739209677.958582;-45.120503652039325
1739209677.9585857;-38.13080360867914
1739209677.9585893;-38.13080360867914
1739209677.958593;-38.13080360867914
1739209677.9585965;-35.57807855764607
1739209677.9586;-38.13080360867914
1739209677.9586036;-38.13080360867914
1739209677.9586074;-35.57807855764607
1739209677.958611;-38.13080360867914
1739209677.9586146;-45.120503652039325
1739209677.9586182;-38.13080360867914
1739209677.9586217;-35.57807855764607
1739209677.9586253;-38.13080360867914
1739209677.9586291;-38.13080360867914
1739209677.9586327;-35.57807855764607
1739209677.9586363;-45.120503652039325
1739209677.9586399;-45.120503652039325
1739209677.9586434;-38.13080360867914
1739209677.958647;-45.120503652039325
1739209677.9586508;-45.120503652039325
1739209677.9586544;-45.120503652039325
1739209677.958658;-38.13080360867914
1739209677.9586616;-35.57807855764607
1739209677.9586651;-35.57807855764607
1739209677.9586687;-38.13080360867914
1739209677.9586725;-45.120503652039325
1739209677.958676;-38.13080360867914
1739209677.9586797;-35.57807855764607
1739209677.9586833;-33.981070128970906
1739209677.9586868;-45.120503652039325
1739209677.9586904;-45.120503652039325
1739209677.9586942;-45.120503652039325
1739209677.9586978;-38.13080360867914
1739209677.9587014;-45.120503652039325
1739209677.958705;-45.120503652039325
1739209677.9587085;-35.57807855764607
1739209677.958712;-38.13080360867914
1739209677.958716;-45.120503652039325
1739209677.9587195;-45.120503652039325
1739209677.958723;-35.57807855764607
1739209677.9587266;-38.13080360867914
1739209677.9587302;-45.120503652039325
1739209677.9587338;-45.120503652039325
1739209677.9587376;-38.13080360867914
1739209677.9587412;-38.13080360867914
1739209677.9587448;-45.120503652039325
1739209677.9587483;-45.120503652039325
1739209677.958752;-45.120503652039325
1739209677.9587555;-38.13080360867914
1739209677.9587593;-45.120503652039325
1739209677.958763;-38.13080360867914
1739209677.9587665;-38.13080360867914
1739209677.95877;-45.120503652039325
1739209677.9587736;-45.120503652039325
1739209677.9587772;-45.120503652039325
1739209677.958781;-38.13080360867914
1739209677.9587846;-45.120503652039325
1739209677.9587882;-45.120503652039325
1739209677.9587917;-38.13080360867914
1739209677.9587953;-38.13080360867914
1739209677.958799;-38.13080360867914
1739209677.9588027;-38.13080360867914
1739209677.9588063;-45.120503652039325
1739209677.9588099;-32.816014438256545
1739209677.9591384;-30.49652367304973
1739209677.95914;-33.981070128970906
1739209677.9591415;-38.13080360867914
1739209677.9591432;-45.120503652039325
1739209677.9591446;-38.13080360867914
1739209677.959146;-33.981070128970906
1739209677.9591477;-38.13080360867914
1739209677.9591491;-45.120503652039325
1739209677.9591508;-31.141103565318915
1739209677.9591522;-33.981070128970906
1739209677.959154;-38.13080360867914
1739209677.9591553;-45.120503652039325
1739209677.9591568;-45.120503652039325
1739209677.9591584;-32.816014438256545
1739209677.9591599;-35.57807855764607
1739209677.9591615;-38.13080360867914
1739209677.959163;-31.141103565318915
1739209677.9591644;-28.992665084841942
1739209677.959166;-33.981070128970906
1739209677.9591675;-45.120503652039325
1739209677.9591691;-38.13080360867914
1739209677.9591706;-45.120503652039325
1739209677.959172;-38.13080360867914
1739209677.9591737;-45.120503652039325
1739209677.959175;-45.120503652039325
1739209677.9591768;-38.13080360867914
1739209677.9591782;-38.13080360867914
1739209677.9591796;-38.13080360867914
1739209677.9591813;-45.120503652039325
1739209677.9591827;-38.13080360867914
1739209677.9591844;-45.120503652039325
1739209677.9591858;-45.120503652039325
1739209677.9591875;-33.981070128970906
1739209677.959189;-31.141103565318915
1739209677.9591904;-38.13080360867914
1739209677.959192;-38.13080360867914
1739209677.9591935;-38.13080360867914
1739209677.9591951;-38.13080360867914
1739209677.9591966;-35.57807855764607
1739209677.959198;-45.120503652039325
1739209677.9591997;-33.981070128970906
1739209677.959201;-45.120503652039325
1739209677.9592028;-45.120503652039325
1739209677.9592042;-45.120503652039325
1739209677.9592056;-38.13080360867914
1739209677.9592073;-38.13080360867914
1739209677.9592087;-45.120503652039325
1739209677.9592104;-35.57807855764607
1739209677.9592118;-45.120503652039325
1739209677.9592135;-45.120503652039325
1739209677.959215;-38.13080360867914
1739209677.9592164;-38.13080360867914
1739209677.959218;-38.13080360867914
1739209677.9592195;-38.13080360867914
1739209677.9592211;-35.57807855764607
1739209677.9592226;-45.120503652039325
1739209677.959224;-35.57807855764607
1739209677.9592257;-38.13080360867914
1739209677.959227;-45.120503652039325
1739209677.9592288;-35.57807855764607
1739209677.9592302;-38.13080360867914
1739209677.9592316;-45.120503652039325
1739209677.9592333;-38.13080360867914
